event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
ARG1607,2020-03-02,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),Teachers (Argentina); Health Workers (Argentina); SIPRUS: Union of University Health Professionals; SADOP: Union of Private Teachers; ATE: Association of State Workers; Labor Group (Argentina),6,,,0,60,,32,South America,Argentina,Santa Fe,Rosario,,Rosario,-32.9528,-60.6473,1,La Capital (Argentina),Subnational,"On 2 March 2020, in Rosario (Santa Fe), teachers marched from 25 de Mayo Square towards San Martin Square to protest and repudiate the salary offer made by the provincial government. Union of Private Teachers (SADOP), the Association of State Workers (ATE) and University Health Professionals (SIPRUS) joined the protest.",0,crowd size=no report,1646069534
ARG1608,2020-03-02,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),Women (Argentina),6,,,0,60,,32,South America,Argentina,Catamarca,Capital,,San Fernando del Valle de Catamarca,-28.4744,-65.7793,1,El Diario de la Republica,National,"On 2 March 2020, in San Fernando del Valle de Catamarca (Catamarca), thousands of people, including relatives and friends of a woman who was a victim of femicide, protested in the city center to demand justice for the victim. The protesters marched towards the headquarters of the Provincial government.",0,crowd size=thousands,1647906568
ARG1605,2020-03-02,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),Teachers (Argentina),6,,,0,60,,32,South America,Argentina,Chubut,Futaleufu,,Esquel,-42.9175,-71.3229,1,Diario El Chubut,National,"On 2 March 2020, in Esquel (Chubut), teachers protested to demand improvement in the school's buildings.",0,crowd size=no report,1702344259
ARG1611,2020-03-02,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),Judges (Argentina); Lawyers (Argentina),6,,,0,60,,32,South America,Argentina,Chubut,Rawson,,Trelew,-43.2527,-65.3062,1,Diario El Chubut,National,"On 2 March 2020, in Trelew (Chubut), judicial workers protested in front of the Court to demand the payment of the third and fourth salary's installment of January.",0,crowd size=no report,1702344259
ARG1610,2020-03-02,2020,1,Demonstrations,Protests,Protest with intervention,Protesters (Argentina),Teachers (Argentina),6,Police Forces of Argentina (2019-2023),,1,16,,32,South America,Argentina,Tucuman,Capital,,San Miguel de Tucuman,-26.8198,-65.2169,1,La Gaceta (Argentina),Subnational,"On 2 March 2020, in San Miguel de Tucuman (Tucuman), at least 15,000 teachers gathered in the Independencia Square, after the announcement of a 48-hour strike, to express their disagreement about the compliance of the mandatory conciliation, in the context of the conflict over the payment of the trigger clause (a clause used to protect wages from inflation) to state companies. The group also complained about their salaries and the building conditions of the schools. The police intervened and repressed a group of women who tried to chain themselves in the Government House.",0,"crowd size=at least 15,000",1705976176
ARG1602,2020-03-01,2020,2,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),,6,,,0,60,,32,South America,Argentina,Cordoba,Rio Cuarto,,Rio Cuarto,-33.1238,-64.3490,1,El Diario de Carlos Paz,Subnational,"As reported on 1 March 2020, in Rio Cuarto (Cordoba), residents, Human Rights organizations and relatives of a man who was sentenced to 15 years for killing a woman, marched to demand his freedom and a new investigation on this crime.",0,crowd size=no report,1583799656
ARG1601,2020-02-29,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),,6,,,0,60,,32,South America,Argentina,Tucuman,Capital,,San Miguel de Tucuman,-26.8198,-65.2169,1,La Gaceta (Argentina),Subnational,"On 29 February 2020, in San Miguel de Tucuman (Tucuman), around 1,500 people marched in Independencia Square against the insecurity in the Tucuman province. The group demanded justice to some victims and showed dissatisfaction with politicians and the governor.",0,"crowd size=around 1,500",1705976176
ARG1599,2020-02-28,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),Farmers (Argentina),6,,,0,60,,32,South America,Argentina,Chaco,12 de Octubre,,General Pinedo,-27.3255,-61.2810,1,El Diario De La Pampa,National,"On 28 February 2020, in General Pinedo (Chaco), a group of self-convened farmers in the town of Mezon de Fierro protested on Provincial Route No. 13 to demand the declaration of agricultural emergency for water excesses. They also demanded the uncover of the canals, more sewers in the routes and the execution of the works for the prevention of adverse climatic phenomena, that were postponed. The farmers took the opportunity to show dissatisfaction with they sayings of President Fernandez who claimed that the farmers were managed by Cambiemos (opposing political alliance).",0,crowd size=no report,1618503997
ARG1600,2020-02-28,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),Labor Group (Argentina),6,,,0,60,,32,South America,Argentina,Chubut,Biedma,,Puerto Madryn,-42.7672,-65.0363,2,Diario El Chubut,National,"On 28 February 2020, around Puerto Madryn (Chubut), the Chubut Road Workers Union (Sitravich) of Puerto Madryn, blocked the Provincial Route No. 2 and lifted the barriers, so the drivers would not pay the entry to Peninsula Valdes. The group complained about the lack of payment of the January income.",0,crowd size=no report,1702344260
ARG1594,2020-02-27,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),Labor Group (Argentina),6,,,0,60,,32,South America,Argentina,Catamarca,Antofagasta de la Sierra,,Antofagasta de La Sierra,-26.0606,-67.4062,1,Catamarca Actual,Subnational,"On 27 February 2020, in Antofagasta de La Sierra (Catamarca), pro miners protested in defense of the labor sources generated by the activity of lithium exploitation in that department. This protest took place after a six-day demonstration of the indigenous communities against the construction of the Rio Los Patos Aqueduct.",0,crowd size=no report,1618504031
ARG1596,2020-02-27,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),Barrios de Pie; Labor Group (Argentina),6,,,0,60,,32,South America,Argentina,Cordoba,Capital,,Cordoba,-31.4355,-64.2009,1,La Nacion (Argentina),National,"On 27 February 2020, in Cordoba (Cordoba), Barrios de Pie members protested against the raise in the food prices in supermarkets and demanded more control from the government.",0,crowd size=no report,1618504011
ARG1597,2020-02-27,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),Barrios de Pie; Labor Group (Argentina),6,,,0,60,,32,South America,Argentina,Corrientes,Capital,,Corrientes,-27.4790,-58.8160,1,El Libertador,Subnational,"On 27 February 2020, in Corrientes (Corrientes), Barrios de Pie members gathered in a supermarket to protest against the raise in the food prices in supermarkets and demanded more control from the government.",0,crowd size=no report,1618504020
ARG1595,2020-02-27,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),UEJN: Union of Workers of the Nation's Justice; Labor Group (Argentina),6,,,0,60,,32,South America,Argentina,Ciudad Autonoma de Buenos Aires,,,Buenos Aires,-34.6141,-58.4579,1,La Nacion (Argentina),National,"On 27 February 2020, in Buenos Aires (Ciudad Autonoma de Buenos Aires), UEJN (Union of Workers of the Nation's Justice) members rejected, with a strike and a protest in front of the Justice Court, the project to cut the retirements of the Judicial Power. The union questioned the amount mentioned by the Government and used to justify the cut and also challenged them to discuss them publicly.",0,crowd size=no report,1645032568
ARG1598,2020-02-27,2020,1,Demonstrations,Protests,Protest with intervention,Protesters (Argentina),Labor Group (Argentina),6,Police Forces of Argentina (2019-2023),,1,16,,32,South America,Argentina,Buenos Aires,Esteban Echeverria,,El Jaguel,-34.8296,-58.4959,1,Indymedia Argentina,National,"On 27 February 2020, in El Jaguel (Buenos Aires), around 200 workers and dismissed workers of Cresta Roja company blocked the entrance of the factory, in a protest to demand the reincorporation of the fired ones. The police intervened, using rubber bullets, and several workers got injured.",0,crowd size=around 200,1705379977
ARG1588,2020-02-26,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),,6,,,0,60,,32,South America,Argentina,Santa Cruz,Deseado,,Puerto Deseado,-47.7480,-65.8934,1,Tiempo Sur (Argentina),Subnational,"On 26 February 2020, in Puerto Deseado (Santa Cruz), residents marched against the presence of the boy who was involved in a crime where a child was murdered and his mother was raped in this city on 20 February 2020. This was the second day of protests.",0,crowd size=no report,1583198275
ARG1592,2020-02-26,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),,6,,,0,60,,32,South America,Argentina,Santa Cruz,Guer Aike,,Rio Gallegos,-51.6268,-69.2262,1,Tiempo Sur (Argentina),Subnational,"On 26 February 2020, in Rio Gallegos (Santa Cruz), residents, friends and relatives marched to demand justice and clarifications on the death of a women on 26 January 2020.",0,crowd size=no report,1583198275
ARG1585,2020-02-26,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),Labor Group (Argentina),6,,,0,60,,32,South America,Argentina,Corrientes,Capital,,Corrientes,-27.4790,-58.8160,1,El Libertador,Subnational,"On 26 February 2020, in Corrientes (Corrientes), street vendors of the Bus Terminal protested against the ban on the commercialization of gastronomic products and gave away the traditional 'chipa' to the tourists. The group met with the Director of Transportation, who did not attend their demands.",0,crowd size=no report,1618504047
ARG1593,2020-02-26,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),Women (Argentina),6,,,0,60,,32,South America,Argentina,Chubut,Rawson,,Trelew,-43.2527,-65.3062,1,Diario El Chubut,National,"On 26 February 2020, in Trelew (Chubut), a group of women protested in front of the City Hall to demand the resignation of the Municipal Coordinator of Public Policies and Social Promotion for her sayings on the sexuality of the head of the Department of Diversity and Gender.",0,crowd size=no report,1702344260
ARG1584,2020-02-26,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),Students (Argentina); Teachers (Argentina),6,,,0,60,,32,South America,Argentina,Chubut,Escalante,,Comodoro Rivadavia,-45.8644,-67.4997,1,Diario El Chubut,National,"On 26 February 2020, in Comodoro Rivadavia (Chubut), teachers and students from private and public schools marched to demand the payment of unpaid wages and the compliance with the salary increase negotiated in the previous year.",0,crowd size=no report,1702344260
ARG1590,2020-02-26,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),Judges (Argentina); Lawyers (Argentina),6,,,0,60,,32,South America,Argentina,Chubut,Biedma,,Puerto Madryn,-42.7672,-65.0363,1,Diario El Chubut,National,"On 26 February 2020, in Puerto Madryn (Chubut), judicial workers protested in the Civil and Commercial Court to complain about the agreement of the Superior Court of Justice (STJ) and the lack of payment of the wages.",0,crowd size=no report,1702344260
ARG1587,2020-02-26,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),Students (Argentina); Teachers (Argentina),6,,,0,60,,32,South America,Argentina,Chubut,Futaleufu,,Esquel,-42.9175,-71.3229,2,Diario El Chubut,National,"On 26 February 2020, in the Cordilleras region (Chubut), teachers and students from private and public schools marched to demand the payment of unpaid wages and the compliance with the salary increase negotiated in the previous year.",0,crowd size=no report,1702344260
ARG1589,2020-02-26,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),Labor Group (Argentina),6,,,0,60,,32,South America,Argentina,Chubut,Biedma,,Puerto Madryn,-42.7672,-65.0363,1,Diario El Chubut,National,"On 26 February 2020, in Puerto Madryn (Chubut), members of the Food Industry Union (Stia) protested to demand the Red Chamber company to pay the unpaid wages of a sector of union affiliates.",0,crowd size=no report,1702344260
ARG1591,2020-02-26,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),Students (Argentina); Teachers (Argentina),6,,,0,60,,32,South America,Argentina,Chubut,Rawson,,Rawson,-43.2993,-65.0935,1,Diario El Chubut,National,"On 26 February 2020, in Rawson (Chubut), teachers and students from private and public schools marched towards the Government House to demand the payment of unpaid wages and the compliance with the salary increase negotiated in the previous year.",0,crowd size=no report,1702344260
ARG1586,2020-02-26,2020,1,Demonstrations,Protests,Protest with intervention,Protesters (Argentina),Labor Group (Argentina),6,Police Forces of Argentina (2019-2023),,1,16,,32,South America,Argentina,Buenos Aires,Esteban Echeverria,,El Jaguel,-34.8296,-58.4959,1,La Union (Argentina),Subnational,"On 26 February 2020, in El Jaguel (Buenos Aires), workers and dismissed workers of Cresta Roja company blocked the entrance of the factory, in a protest to demand the reincorporation of the fired ones. The police intervened and several workers got injured.",0,crowd size=no report,1705379977
ARG1580,2020-02-25,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),Indigenous Group (Argentina),6,,,0,60,,32,South America,Argentina,Catamarca,Antofagasta de la Sierra,,Antofagasta de La Sierra,-26.0606,-67.4062,1,Catamarca Actual,Subnational,"On 25 February 2020, in Antofagasta de La Sierra (Catamarca), residents and members of the Atacamenos del Altiplano Indigenous Community protested on provincial route n. 43 to demand the suspension of the building of the aqueduct of Los Patos river to the Minister of Mining. It was the sixth and last day of protests.",0,crowd size=no report,1618504097
ARG1583,2020-02-25,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),Labor Group (Argentina),6,,,0,60,,32,South America,Argentina,Rio Negro,Bariloche,,San Carlos de Bariloche,-41.1335,-71.3103,1,El Cordillerano,Subnational,"On 25 February 2020, in San Carlos de Bariloche (Rio Negro), 30 people protested in front of the local National Social Security Administration (ANSES) office to complain about the increase in pensions, since they believe this would imply in a reduction on the future incomes. The group was formed by the sector who do not receive the minimum monthly payment and who considered themselves affected by this measure.",0,crowd size=30,1583198274
ARG1581,2020-02-25,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),Teachers (Argentina),6,,,0,60,,32,South America,Argentina,Buenos Aires,Lomas de Zamora,,Lomas de Zamora,-34.7577,-58.4036,1,La Union (Argentina),Subnational,"On 25 February 2020, in Lomas de Zamora (Buenos Aires), friends, relatives and more than 100 teachers from different unions gathered in Grigera Square and marched towards the social work offices to demand justice for at least 24 fatal victims of the abandonment of the Institute of Medical Assistance Work (IOMA).",0,crowd size=more than 100,1583198275
ARG1582,2020-02-25,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),,6,,,0,60,,32,South America,Argentina,Santa Cruz,Deseado,,Puerto Deseado,-47.7480,-65.8934,1,Tiempo Sur (Argentina),Subnational,"On 25 February 2020, in Puerto Deseado (Santa Cruz), residents marched against the presence of the boy who was involved in a crime where a child was murdered and his mother was raped in this city on 20 February 2020. This was the first day of protests.",0,crowd size=no report,1583198275
ARG1578,2020-02-24,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),Indigenous Group (Argentina),6,,,0,60,,32,South America,Argentina,Catamarca,Antofagasta de la Sierra,,Antofagasta de La Sierra,-26.0606,-67.4062,1,Catamarca Actual,Subnational,"On 24 February 2020, in Antofagasta de La Sierra (Catamarca), residents and members of the Atacamenos del Altiplano Indigenous Community protested on provincial route n. 43 to demand the suspension of the building of the aqueduct of Los Patos river to the Minister of Mining. It was the fifth day of protests.",0,crowd size=no report,1618504130
ARG1579,2020-02-24,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),Labor Group (Argentina); MTE: Excluded Workers Movement; Women (Argentina),6,,,0,60,,32,South America,Argentina,Chubut,Rawson,,Trelew,-43.2527,-65.3062,1,Diario El Chubut,National,"On 24 February 2020, in Trelew (Chubut), a group of women, led by MTE (Excluded Workers Movement), marched towards the police station in a protest to demand justice for a crime where a child was murdered and his mother was raped in this city on 20 February 2020 in Puerto Deseado.",0,crowd size=no report,1702344260
ARG1574,2020-02-23,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),Indigenous Group (Argentina),6,,,0,60,,32,South America,Argentina,Catamarca,Antofagasta de la Sierra,,Antofagasta de La Sierra,-26.0606,-67.4062,1,Catamarca Actual,Subnational,"On 23 February 2020, in Antofagasta de La Sierra (Catamarca), residents and members of the Atacamenos del Altiplano Indigenous Community protested on provincial route n. 43 to demand the suspension of the building of the aqueduct of Los Patos river to the Minister of Mining. It was the fourth day of protests.",0,crowd size=no report,1618504160
ARG1577,2020-02-23,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),,6,,,0,60,,32,South America,Argentina,La Pampa,Capital,,Santa Rosa,-36.6205,-64.2899,2,El Diario De La Pampa,Subnational,"On 23 February 2020, around Santa Rosa (La Pampa), relatives, friends and members of the Estrellas Amarillas Foundation gathered in San Martin Square in a protest to demand justice for the death of six people in a car crash on 25 December 2018.",0,crowd size=no report,1618504162
ARG1575,2020-02-23,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),,6,,,0,60,,32,South America,Argentina,Santa Cruz,Deseado,,Puerto Deseado,-47.7480,-65.8934,1,La Capital (Argentina),National,"On 23 February 2020, in Puerto Deseado (Santa Cruz), hundreds of people marched in the city center to demand clarifications on the crime where a child was murdered and his mother was raped in this city on 20 February 2020. The group also questioned the actions of the judge involved in the case.",0,crowd size=hundreds,1583198275
ARG1576,2020-02-23,2020,2,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),Labor Group (Argentina),6,,,0,60,,32,South America,Argentina,Santa Cruz,Guer Aike,,Rio Gallegos,-51.6268,-69.2262,1,Tiempo Sur (Argentina),Subnational,"As reported on 23 February 2020, in Rio Gallegos (Santa Cruz), YCRT workers protested to complain about the decree that left them dismissed of the permanent job position.",0,crowd size=no report,1583198275
ARG1573,2020-02-22,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),Indigenous Group (Argentina),6,,,0,60,,32,South America,Argentina,Catamarca,Antofagasta de la Sierra,,Antofagasta de La Sierra,-26.0606,-67.4062,1,Catamarca Actual,Subnational,"On 22 February 2020, in Antofagasta de La Sierra (Catamarca), residents and members of the Atacamenos del Altiplano Indigenous Community protested on provincial route n. 43 to demand the suspension of the building of the aqueduct of Los Patos river to the Minister of Mining. It was the third day of protests.",0,crowd size=no report,1618504178
ARG1568,2020-02-21,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),,6,,,0,60,,32,South America,Argentina,Santa Cruz,Deseado,,Puerto Deseado,-47.7480,-65.8934,1,Tiempo Sur (Argentina); Diario Cronica (Argentina),Subnational-National,"On 21 February 2020, in Puerto Deseado (Santa Cruz), thousands of people marched in front of the police station to demand justice for a case where a child was murdered and his mother was raped in this city on 20 February 2020.",0,crowd size=thousands,1582839774
ARG1567,2020-02-21,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),,6,,,0,60,,32,South America,Argentina,Catamarca,Capayan,,Chumbicha,-28.8537,-66.2370,1,Catamarca Actual,Subnational,"On 21 February 2020, in Chumbicha (Catamarca), residents protested and blocked route 38 to denounce irregularities in the distribution of homes. The protesters also demanded the presence of provincial authorities to solve the conflict.",0,crowd size=no report,1582839799
ARG1570,2020-02-21,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),,6,,,0,60,,32,South America,Argentina,Salta,Rosario de la Frontera,,Rosario de La Frontera,-25.7985,-64.9740,1,Tiempo Sur (Argentina),National,"On 21 February 2020, in Rosario de La Frontera (Salta), a group of people marched to demand justice for a case where a child was murdered and his mother was raped in Puerto Deseado on 20 February 2020. The protesters also raised money to help the family.",0,crowd size=no report,1618504212
ARG1569,2020-02-21,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),PO: Workers' Party,6,,,0,60,,32,South America,Argentina,Santa Cruz,Guer Aike,,Rio Gallegos,-51.6268,-69.2262,1,Tiempo Sur (Argentina),Subnational,"On 21 February 2020, in Rio Gallegos (Santa Cruz), a group of people, supported by PO (Workers' Party), marched to demand justice for a case where a child was murdered and his mother was raped in Puerto Deseado on 20 February 2020.",0,crowd size=no report,1582840376
ARG1572,2020-02-21,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),Indigenous Group (Argentina),6,,,0,60,,32,South America,Argentina,Catamarca,Antofagasta de la Sierra,,Antofagasta de La Sierra,-26.0606,-67.4062,1,Catamarca Actual,Subnational,"On 21 February 2020, in Antofagasta de La Sierra (Catamarca), residents and members of the Atacamenos del Altiplano Indigenous Community protested on provincial route n. 43 to demand the suspension of the building of the aqueduct of Los Patos river to the Minister of Mining. It was the second day of protests.",0,crowd size=no report,1618504205
ARG1571,2020-02-21,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),Women (Argentina),6,,,0,60,,32,South America,Argentina,Rio Negro,Bariloche,,San Carlos de Bariloche,-41.1335,-71.3103,1,El Cordillerano,Subnational,"On 21 February 2020, in San Carlos de Bariloche (Rio Negro), there was a march against femicide and to demand justice for two cases.",0,crowd size=no report,1600122735
ARG1698,2020-02-21,2020,2,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),Labor Group (Argentina),6,,,0,60,,32,South America,Argentina,San Luis,General Pedernera,,Villa Mercedes,-33.6753,-65.4540,1,El Diario de la Republica,Subnational,"As reported on 21 February 2020, in Villa Mercedes (San Luis), around 50 merchants protested in front of the Judiciary building to demand the return of the merchandise that the Federal Police seized from them. The officers alleged violation of the Trademark Law and the Smuggling Law and the protesters claimed the products were legal.",0,crowd size=around 50,1647906569
ARG1564,2020-02-20,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),ATE: Association of State Workers; Labor Group (Argentina),6,,,0,60,,32,South America,Argentina,Catamarca,La Paz,,Recreo,-29.2792,-65.0634,1,Catamarca Actual,Subnational,"On 20 February 2020, in Recreo (Catamarca), workers and ATE (Association of State Workers) members protested to demand the reincorporation of agents nominated by the last mayor and dismissed by the current mayor.",0,crowd size=no report,1582839799
ARG1565,2020-02-20,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),Labor Group (Argentina),6,,,0,60,,32,South America,Argentina,Catamarca,Capital,,San Fernando del Valle de Catamarca,-28.4744,-65.7793,1,Catamarca Actual,Subnational,"On 20 February 2020, in San Fernando del Valle de Catamarca (Catamarca), employees of the General Administration of Cadaster protested against the intended merge of this office with other agencies.",0,crowd size=no report,1618504253
ARG1556,2020-02-20,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),Indigenous Group (Argentina),6,,,0,60,,32,South America,Argentina,Catamarca,Antofagasta de la Sierra,,Antofagasta de La Sierra,-26.0606,-67.4062,1,Indymedia Argentina,National,"On 20 February 2020, in Antofagasta de La Sierra (Catamarca), residents and members of the Atacamenos del Altiplano Indigenous Community protested on provincial route n. 43 to demand the suspension of the building of the aqueduct of Los Patos river to the Minister of Mining.",0,crowd size=no report,1618504251
ARG1562,2020-02-20,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),UOCRA: Construction Workers' Union of Argentina; Labor Group (Argentina),6,,,0,60,,32,South America,Argentina,Buenos Aires,La Plata,,La Plata,-34.9206,-57.9529,1,La Nacion (Argentina),National,"On 20 February 2020, in La Plata (Buenos Aires), hundreds of workers linked to the UOCRA's (Construction Workers' Union of Argentina) intervention, protested in front of the government headquarters to demand a hearing with the Governor, to denounce the loss of thousands of jobs as a result of the stoppage of public building works, and demand his intervention.",0,crowd size=hundreds,1582840240
ARG1558,2020-02-20,2020,2,Strategic developments,Strategic developments,Other,Civilians (Argentina),Mapuche Indigenous Group (Argentina),7,Civilians (Italy),Farmers (Italy),7,77,,32,South America,Argentina,Chubut,Futaleufu,,Esquel,-42.9175,-71.3229,2,El Diario de la Republica,National,"As reported on 20 February 2020, in the indigenous mapuche community Nehuentuain Inchin de Costa del Lepa, 45 kilometers away of Esquel (Chubut), an Italian farmer blocked the road and access to the mapuche community. This action made the group isolated, with scarce food. This action took place one week after signing the agreement to create a 'Table for Alternative Resolution of Territorial Conflicts with Native Peoples', in order to find peaceful and consensual solutions.",0,,1693414514
ARG1560,2020-02-20,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),,6,,,0,60,,32,South America,Argentina,Buenos Aires,La Plata,,La Plata,-34.9206,-57.9529,1,Diario El Dia,Subnational,"On 20 February 2020, in La Plata (Buenos Aires), residents protested in Absa headquarters (water company) to complain about the lack of water and its scarcity in the region.",0,crowd size=no report,1702344260
ARG1561,2020-02-20,2020,1,Demonstrations,Riots,Violent demonstration,Rioters (Argentina),,5,Police Forces of Argentina (2019-2023),Civilians (Argentina); Labor Group (Argentina),1,15,,32,South America,Argentina,Buenos Aires,La Plata,,La Plata,-34.9206,-57.9529,1,Diario El Dia,Subnational,"On 20 February 2020, in La Plata (Buenos Aires), there was a demonstration to demand justice for a teenager who was shot and killed while getting out of a nightclub. The demonstrators threw rocks at cars that tried to cross the street blocking. A supermarket was attacked by the demonstrated who also tried to loot it, but were stopped by the police.",0,crowd size=no report,1705379977
ARG1557,2020-02-20,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),Health Workers (Argentina); Labor Group (Argentina); Teachers (Argentina),6,,,0,60,,32,South America,Argentina,Tucuman,Chicligasta,,Concepcion,-27.3463,-65.5928,1,La Gaceta (Argentina),Subnational,"On 20 February 2020, in Concepcion (Tucuman), state employees, teachers and health workers protested to demand the payment of unpaid wages and the payment of the trigger clause (a clause used to protect wages from inflation).",0,crowd size=no report,1705976176
ARG1559,2020-02-20,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),Health Workers (Argentina); Labor Group (Argentina); Teachers (Argentina),6,,,0,60,,32,South America,Argentina,Tucuman,Juan Bautista Alberdi,,Juan Bautista Alberdi,-27.5855,-65.6180,1,La Gaceta (Argentina),Subnational,"On 20 February 2020, in Juan Bautista Alberdi (Tucuman), state employees, teachers and health workers protested to demand the payment of unpaid wages and the payment of the trigger clause (a clause used to protect wages from inflation).",0,crowd size=no report,1705976176
ARG1563,2020-02-20,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),Health Workers (Argentina); Labor Group (Argentina); Teachers (Argentina),6,,,0,60,,32,South America,Argentina,Tucuman,Monteros,,Monteros,-27.1654,-65.4971,1,La Gaceta (Argentina),Subnational,"On 20 February 2020, in Monteros (Tucuman), state employees, teachers and health workers protested to demand the payment of unpaid wages and the payment of the trigger clause (a clause used to protect wages from inflation).",0,crowd size=no report,1705976176
ARG1566,2020-02-20,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),Health Workers (Argentina); Labor Group (Argentina); Teachers (Argentina),6,,,0,60,,32,South America,Argentina,Tucuman,Capital,,San Miguel de Tucuman,-26.8198,-65.2169,1,La Gaceta (Argentina),Subnational,"On 20 February 2020, in San Miguel de Tucuman (Tucuman), state employees, teachers and health workers protested in front of the City Hall to demand the payment of unpaid wages and the payment of the trigger clause (a clause used to protect wages from inflation).",0,crowd size=no report,1705976176
ARG1552,2020-02-19,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),Women (Argentina),6,,,0,60,,32,South America,Argentina,Mendoza,San Rafael,,San Rafael,-34.6129,-68.3348,1,Diario San Rafael,National,"On 19 February 2020, in San Rafael (Mendoza), a hundred women protested in Kilometro Cero to demand a legal, safe and free abortion. The women in the march were wearing green scarfs, symbol of this cause.",0,crowd size=a hundred,1582839937
ARG1543,2020-02-19,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),Indigenous Group (Argentina),6,,,0,60,,32,South America,Argentina,Formosa,Pilcomayo,,Laguna Naineck,-25.2184,-58.1233,2,El Comercial,Subnational,"On 19 February 2020, around Laguna Naineck (Formosa), a group of indigenous people from the La Primavera community protested to complain about the lack of water because of drought. The protesters have been blocking route 86 and when the of water tanks arrived, they unblocked it.",0,crowd size=no report,1582839939
ARG1540,2020-02-19,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),Women (Argentina); Labor Group (Argentina),6,,,0,60,,32,South America,Argentina,Formosa,Formosa,,Formosa,-26.1813,-58.1881,1,El Comercial,Subnational,"On 19 February 2020, in Formosa (Formosa), a group of women, supported by unions and social organizations, protested in Plaza San Martin to demand a legal, safe and free abortion, as well as the nationwide implementation of Law 26,150 of integral sexual education (ESI) in schools. The women in the march were wearing green scarfs, symbol of this cause.",0,crowd size=no report,1582839939
